PID,core_times,x,y,duration
106,1682440243245,454.0,345.0,8.0
106,1682440243253,454.0,336.0,11.0
106,1682440243264,453.0,340.0,8.0
106,1682440243272,476.0,332.0,8.0
106,1682440243280,535.0,339.0,8.0
106,1682440243288,529.0,339.0,9.0
106,1682440243297,521.0,339.0,8.0
106,1682440243305,523.0,349.0,8.0
106,1682440243313,522.0,349.0,9.0
106,1682440243322,519.0,349.0,8.0
106,1682440243330,510.0,353.0,8.0
106,1682440243338,511.0,350.0,9.0
106,1682440243347,509.0,357.0,8.0
106,1682440243355,513.0,357.0,9.0
106,1682440243364,514.0,358.0,8.0
106,1682440243372,516.0,357.0,8.0
106,1682440243380,513.0,356.0,7.0
106,1682440243387,517.0,356.0,8.0
106,1682440243395,516.0,354.0,11.0
106,1682440243406,520.0,354.0,8.0
106,1682440243414,519.0,356.0,8.0
106,1682440243422,519.0,354.0,8.0
106,1682440243430,516.0,352.0,8.0
106,1682440243438,526.0,354.0,7.0
106,1682440243445,523.0,352.0,8.0
106,1682440243453,520.0,359.0,9.0
106,1682440243462,519.0,358.0,10.0
106,1682440243472,517.0,353.0,8.0
106,1682440243480,517.0,352.0,8.0
106,1682440243488,523.0,353.0,9.0
106,1682440243497,564.0,351.0,8.0
106,1682440243505,580.0,357.0,8.0
106,1682440243513,572.0,356.0,8.0
106,1682440243521,574.0,352.0,8.0
106,1682440243529,576.0,343.0,9.0
106,1682440243538,577.0,340.0,8.0
106,1682440243546,576.0,341.0,8.0
106,1682440243554,575.0,341.0,9.0
106,1682440243563,570.0,344.0,8.0
106,1682440243571,574.0,337.0,8.0
106,1682440243579,576.0,339.0,7.0
106,1682440243586,576.0,335.0,8.0
106,1682440243594,572.0,330.0,11.0
106,1682440243605,570.0,326.0,8.0
106,1682440243613,573.0,333.0,8.0
106,1682440243621,573.0,342.0,8.0
106,1682440243629,571.0,339.0,9.0
106,1682440243638,567.0,342.0,7.0
106,1682440243645,567.0,340.0,8.0
106,1682440243653,568.0,344.0,8.0
106,1682440243661,572.0,352.0,11.0
106,1682440243672,570.0,348.0,7.0
106,1682440243679,570.0,350.0,8.0
106,1682440243687,568.0,355.0,9.0
106,1682440243696,596.0,358.0,8.0
106,1682440243704,638.0,359.0,9.0
106,1682440243713,626.0,359.0,8.0
106,1682440243721,619.0,354.0,8.0
106,1682440243729,621.0,353.0,9.0
106,1682440243738,621.0,354.0,8.0
106,1682440243746,623.0,359.0,8.0
106,1682440243754,624.0,358.0,9.0
106,1682440243763,625.0,357.0,8.0
106,1682440243771,623.0,355.0,8.0
106,1682440243779,626.0,356.0,7.0
106,1682440243786,626.0,353.0,8.0
106,1682440243794,631.0,355.0,11.0
106,1682440243805,625.0,349.0,8.0
106,1682440243813,625.0,349.0,8.0
106,1682440243821,626.0,349.0,8.0
106,1682440243829,621.0,348.0,9.0
106,1682440243838,628.0,351.0,8.0
106,1682440243846,625.0,349.0,7.0
106,1682440243853,626.0,350.0,8.0
106,1682440243861,627.0,350.0,8.0
106,1682440243869,631.0,358.0,11.0
106,1682440243880,627.0,355.0,7.0
106,1682440243887,629.0,354.0,9.0
106,1682440243896,627.0,355.0,8.0
106,1682440243904,627.0,361.0,9.0
106,1682440243913,621.0,350.0,8.0
106,1682440243921,621.0,352.0,8.0
106,1682440243929,625.0,357.0,9.0
106,1682440243938,626.0,357.0,8.0
106,1682440243946,631.0,357.0,8.0
106,1682440243954,633.0,351.0,8.0
106,1682440243962,628.0,353.0,9.0
106,1682440243971,567.0,355.0,8.0
106,1682440243979,484.0,351.0,7.0
106,1682440243986,462.0,359.0,8.0
106,1682440243994,448.0,360.0,11.0
106,1682440244005,460.0,365.0,8.0
106,1682440244013,459.0,371.0,8.0
106,1682440244021,465.0,372.0,8.0
106,1682440244029,463.0,372.0,9.0
106,1682440244038,465.0,375.0,8.0
106,1682440244046,469.0,376.0,8.0
106,1682440244054,466.0,371.0,7.0
106,1682440244061,460.0,360.0,8.0
106,1682440244069,465.0,364.0,11.0
106,1682440244080,464.0,362.0,7.0
106,1682440244087,466.0,362.0,9.0
106,1682440244096,462.0,358.0,8.0
106,1682440244104,465.0,358.0,9.0
106,1682440244113,467.0,358.0,8.0
106,1682440244121,464.0,362.0,8.0
106,1682440244129,466.0,360.0,9.0
106,1682440244138,466.0,362.0,8.0
106,1682440244146,469.0,365.0,8.0
106,1682440244154,469.0,364.0,8.0
106,1682440244162,467.0,365.0,9.0
106,1682440244171,467.0,367.0,8.0
106,1682440244179,469.0,376.0,7.0
106,1682440244186,451.0,363.0,8.0
106,1682440244194,411.0,362.0,9.0
106,1682440244203,416.0,358.0,10.0
106,1682440244213,426.0,351.0,8.0
106,1682440244221,427.0,352.0,9.0
106,1682440244230,424.0,354.0,8.0
106,1682440244238,421.0,361.0,8.0
106,1682440244246,419.0,361.0,8.0
106,1682440244254,418.0,361.0,7.0
106,1682440244261,419.0,367.0,8.0
106,1682440244269,418.0,355.0,11.0
106,1682440244280,417.0,363.0,8.0
106,1682440244288,417.0,363.0,8.0
106,1682440244296,418.0,357.0,9.0
106,1682440244305,415.0,359.0,8.0
106,1682440244313,417.0,354.0,8.0
106,1682440244321,422.0,359.0,8.0
106,1682440244329,423.0,354.0,9.0
106,1682440244338,420.0,355.0,8.0
106,1682440244346,420.0,353.0,9.0
106,1682440244355,422.0,357.0,7.0
106,1682440244362,421.0,354.0,9.0
106,1682440244371,422.0,356.0,9.0
106,1682440244380,420.0,351.0,7.0
106,1682440244387,421.0,356.0,8.0
106,1682440244395,423.0,359.0,8.0
106,1682440244403,424.0,366.0,10.0
106,1682440244413,420.0,364.0,8.0
106,1682440244421,421.0,364.0,8.0
106,1682440244429,432.0,365.0,9.0
106,1682440244438,487.0,374.0,8.0
106,1682440244446,500.0,372.0,8.0
106,1682440244454,484.0,373.0,7.0
106,1682440244461,485.0,376.0,8.0
106,1682440244469,483.0,369.0,9.0
106,1682440244478,486.0,369.0,10.0
106,1682440244488,484.0,371.0,8.0
106,1682440244496,483.0,366.0,8.0
106,1682440244504,485.0,371.0,9.0
106,1682440244513,482.0,358.0,8.0
106,1682440244521,485.0,362.0,9.0
106,1682440244530,479.0,362.0,8.0
106,1682440244538,487.0,362.0,8.0
106,1682440244546,482.0,360.0,9.0
106,1682440244555,481.0,356.0,8.0
106,1682440244563,481.0,354.0,8.0
106,1682440244571,480.0,355.0,9.0
106,1682440244580,483.0,351.0,7.0
106,1682440244587,483.0,351.0,8.0
106,1682440244595,482.0,354.0,8.0
106,1682440244603,485.0,356.0,8.0
106,1682440244611,484.0,352.0,11.0
106,1682440244622,482.0,353.0,8.0
106,1682440244630,481.0,351.0,8.0
106,1682440244638,502.0,362.0,8.0
106,1682440244646,536.0,362.0,9.0
106,1682440244655,524.0,365.0,8.0
106,1682440244663,524.0,361.0,7.0
106,1682440244670,524.0,364.0,8.0
106,1682440244678,525.0,363.0,10.0
106,1682440244688,523.0,364.0,8.0
106,1682440244696,525.0,363.0,8.0
106,1682440244704,524.0,364.0,9.0
106,1682440244713,527.0,365.0,8.0
106,1682440244721,528.0,364.0,9.0
106,1682440244730,523.0,366.0,8.0
106,1682440244738,527.0,372.0,8.0
106,1682440244746,528.0,367.0,9.0
106,1682440244755,527.0,363.0,8.0
106,1682440244763,533.0,366.0,8.0
106,1682440244771,529.0,367.0,9.0
106,1682440244780,529.0,366.0,8.0
106,1682440244788,530.0,366.0,8.0
106,1682440244796,531.0,374.0,7.0
106,1682440244803,530.0,372.0,8.0
106,1682440244811,532.0,369.0,8.0
106,1682440244819,565.0,362.0,11.0
106,1682440244830,569.0,369.0,8.0
106,1682440244838,559.0,367.0,8.0
106,1682440244846,561.0,361.0,9.0
106,1682440244855,563.0,355.0,8.0
106,1682440244863,564.0,356.0,7.0
106,1682440244870,563.0,356.0,8.0
106,1682440244878,560.0,355.0,10.0
106,1682440244888,562.0,356.0,8.0
106,1682440244896,563.0,356.0,9.0
106,1682440244905,561.0,359.0,8.0
106,1682440244913,564.0,360.0,9.0
106,1682440244922,563.0,358.0,8.0
106,1682440244930,564.0,359.0,8.0
106,1682440244938,562.0,360.0,8.0
106,1682440244946,563.0,362.0,9.0
106,1682440244955,564.0,361.0,8.0
106,1682440244963,570.0,366.0,8.0
106,1682440244971,567.0,371.0,9.0
106,1682440244980,567.0,371.0,8.0
106,1682440244988,567.0,369.0,8.0
106,1682440244996,566.0,371.0,8.0
106,1682440245004,568.0,371.0,7.0
106,1682440245011,564.0,364.0,9.0
106,1682440245020,561.0,366.0,10.0
106,1682440245030,566.0,366.0,8.0
106,1682440245038,569.0,368.0,9.0
106,1682440245047,568.0,367.0,8.0
106,1682440245055,567.0,363.0,8.0
106,1682440245063,568.0,366.0,7.0
106,1682440245070,564.0,357.0,8.0
106,1682440245078,562.0,358.0,11.0
106,1682440245089,565.0,368.0,7.0
106,1682440245096,562.0,375.0,9.0
106,1682440245105,564.0,388.0,8.0
106,1682440245113,584.0,488.0,8.0
106,1682440245121,,,7.0
106,1682440245128,,,9.0
106,1682440245137,,,8.0
106,1682440245145,,,9.0
106,1682440245154,,,8.0
106,1682440245162,,,9.0
106,1682440245171,669.0,587.0,9.0
106,1682440245180,658.0,442.0,8.0
106,1682440245188,655.0,373.0,8.0
106,1682440245196,650.0,374.0,8.0
106,1682440245204,653.0,374.0,8.0
106,1682440245212,647.0,381.0,8.0
106,1682440245220,644.0,381.0,10.0
106,1682440245230,642.0,389.0,8.0
106,1682440245238,646.0,395.0,9.0
106,1682440245247,646.0,393.0,8.0
106,1682440245255,643.0,386.0,8.0
106,1682440245263,647.0,386.0,7.0
106,1682440245270,652.0,386.0,8.0
106,1682440245278,648.0,380.0,11.0
106,1682440245289,652.0,381.0,8.0
106,1682440245297,656.0,377.0,8.0
106,1682440245305,655.0,373.0,8.0
106,1682440245313,657.0,374.0,8.0
106,1682440245321,658.0,372.0,9.0
106,1682440245330,655.0,375.0,8.0
106,1682440245338,659.0,375.0,9.0
106,1682440245347,657.0,375.0,8.0
106,1682440245355,655.0,379.0,8.0
106,1682440245363,657.0,374.0,8.0
106,1682440245371,654.0,380.0,9.0
106,1682440245380,653.0,378.0,8.0
106,1682440245388,655.0,387.0,9.0
106,1682440245397,656.0,392.0,7.0
106,1682440245404,654.0,396.0,8.0
106,1682440245412,672.0,700.0,7.0
106,1682440245419,,,8.0
106,1682440245427,,,10.0
106,1682440245437,,,8.0
106,1682440245445,,,8.0
106,1682440245453,,,8.0
106,1682440245461,,,8.0
106,1682440245469,,,8.0
106,1682440245477,,,8.0
106,1682440245485,,,11.0
106,1682440245496,,,8.0
106,1682440245504,,,9.0
106,1682440245513,640.0,609.0,8.0
106,1682440245521,690.0,496.0,9.0
106,1682440245530,678.0,393.0,8.0
106,1682440245538,675.0,370.0,8.0
106,1682440245546,676.0,370.0,9.0
106,1682440245555,668.0,377.0,8.0
106,1682440245563,671.0,384.0,9.0
106,1682440245572,673.0,386.0,7.0
106,1682440245579,671.0,389.0,9.0
106,1682440245588,677.0,391.0,8.0
106,1682440245596,677.0,387.0,9.0
106,1682440245605,677.0,391.0,8.0
106,1682440245613,683.0,388.0,7.0
106,1682440245620,684.0,390.0,8.0
106,1682440245628,685.0,387.0,11.0
106,1682440245639,682.0,382.0,8.0
106,1682440245647,682.0,387.0,8.0
106,1682440245655,683.0,389.0,8.0
106,1682440245663,684.0,390.0,8.0
106,1682440245671,681.0,390.0,7.0
106,1682440245678,678.0,386.0,8.0
106,1682440245686,682.0,390.0,11.0
106,1682440245697,681.0,388.0,8.0
106,1682440245705,679.0,384.0,8.0
106,1682440245713,682.0,388.0,8.0
106,1682440245721,681.0,392.0,9.0
106,1682440245730,681.0,387.0,8.0
106,1682440245738,681.0,386.0,9.0
106,1682440245747,679.0,383.0,8.0
106,1682440245755,679.0,385.0,8.0
106,1682440245763,682.0,381.0,9.0
106,1682440245772,672.0,379.0,7.0
106,1682440245779,673.0,383.0,9.0
106,1682440245788,670.0,376.0,9.0
106,1682440245797,663.0,381.0,8.0
106,1682440245805,662.0,381.0,8.0
106,1682440245813,666.0,377.0,7.0
106,1682440245820,669.0,385.0,8.0
106,1682440245828,672.0,385.0,11.0
106,1682440245839,664.0,390.0,8.0
106,1682440245847,661.0,392.0,8.0
106,1682440245855,661.0,380.0,8.0
106,1682440245863,666.0,388.0,8.0
106,1682440245871,672.0,391.0,8.0
106,1682440245879,674.0,392.0,7.0
106,1682440245886,672.0,393.0,9.0
106,1682440245895,671.0,390.0,10.0
106,1682440245905,679.0,391.0,8.0
106,1682440245913,681.0,385.0,8.0
106,1682440245921,681.0,397.0,9.0
106,1682440245930,667.0,405.0,8.0
106,1682440245938,668.0,403.0,9.0
106,1682440245947,668.0,402.0,8.0
106,1682440245955,671.0,401.0,8.0
106,1682440245963,677.0,399.0,9.0
106,1682440245972,672.0,401.0,8.0
106,1682440245980,675.0,401.0,8.0
106,1682440245988,673.0,399.0,9.0
106,1682440245997,676.0,399.0,8.0
106,1682440246005,671.0,394.0,8.0
106,1682440246013,672.0,396.0,7.0
106,1682440246020,668.0,400.0,8.0
106,1682440246028,668.0,400.0,11.0
106,1682440246039,666.0,394.0,8.0
106,1682440246047,666.0,396.0,8.0
106,1682440246055,672.0,394.0,8.0
106,1682440246063,670.0,392.0,9.0
106,1682440246072,667.0,392.0,8.0
106,1682440246080,666.0,390.0,7.0
106,1682440246087,664.0,386.0,8.0
106,1682440246095,670.0,385.0,11.0
106,1682440246106,672.0,387.0,7.0
106,1682440246113,676.0,387.0,8.0
106,1682440246121,674.0,386.0,9.0
106,1682440246130,668.0,378.0,8.0
106,1682440246138,669.0,382.0,9.0
106,1682440246147,667.0,376.0,8.0
106,1682440246155,667.0,375.0,8.0
106,1682440246163,670.0,378.0,9.0
106,1682440246172,671.0,386.0,8.0
106,1682440246180,672.0,386.0,8.0
106,1682440246188,669.0,391.0,9.0
106,1682440246197,670.0,407.0,8.0
106,1682440246205,668.0,401.0,8.0
106,1682440246213,664.0,406.0,7.0
106,1682440246220,663.0,402.0,8.0
106,1682440246228,666.0,402.0,9.0
106,1682440246237,636.0,399.0,10.0
106,1682440246247,617.0,400.0,8.0
106,1682440246255,625.0,394.0,8.0
106,1682440246263,628.0,397.0,9.0
106,1682440246272,632.0,397.0,8.0
106,1682440246280,630.0,403.0,7.0
106,1682440246287,631.0,397.0,8.0
106,1682440246295,632.0,398.0,8.0
106,1682440246303,635.0,390.0,11.0
106,1682440246314,633.0,391.0,8.0
106,1682440246322,632.0,380.0,8.0
106,1682440246330,628.0,386.0,8.0
106,1682440246338,626.0,379.0,9.0
106,1682440246347,624.0,386.0,8.0
106,1682440246355,625.0,394.0,8.0
106,1682440246363,621.0,387.0,8.0
106,1682440246371,621.0,392.0,8.0
106,1682440246379,622.0,393.0,8.0
106,1682440246387,621.0,391.0,8.0
106,1682440246395,621.0,392.0,9.0
106,1682440246404,626.0,394.0,9.0
106,1682440246413,629.0,393.0,7.0
106,1682440246420,626.0,385.0,8.0
106,1682440246428,631.0,391.0,8.0
106,1682440246436,635.0,391.0,10.0
106,1682440246446,635.0,388.0,8.0
106,1682440246454,634.0,390.0,8.0
106,1682440246462,634.0,394.0,9.0
106,1682440246471,632.0,393.0,8.0
106,1682440246479,638.0,385.0,8.0
106,1682440246487,662.0,388.0,7.0
106,1682440246494,650.0,383.0,8.0
106,1682440246502,654.0,383.0,11.0
106,1682440246513,653.0,385.0,8.0
106,1682440246521,660.0,383.0,8.0
106,1682440246529,653.0,385.0,9.0
106,1682440246538,654.0,386.0,8.0
106,1682440246546,654.0,382.0,8.0
106,1682440246554,656.0,387.0,9.0
106,1682440246563,654.0,383.0,8.0
106,1682440246571,653.0,382.0,8.0
106,1682440246579,656.0,391.0,9.0
106,1682440246588,654.0,388.0,8.0
106,1682440246596,660.0,399.0,8.0
106,1682440246604,661.0,394.0,9.0
106,1682440246613,659.0,387.0,8.0
106,1682440246621,660.0,386.0,7.0
106,1682440246628,660.0,391.0,8.0
106,1682440246636,660.0,392.0,8.0
106,1682440246644,662.0,392.0,11.0
106,1682440246655,663.0,395.0,8.0
106,1682440246663,664.0,400.0,8.0
106,1682440246671,664.0,401.0,8.0
106,1682440246679,664.0,399.0,8.0
106,1682440246687,673.0,396.0,7.0
106,1682440246694,691.0,394.0,8.0
106,1682440246702,691.0,395.0,9.0
106,1682440246711,687.0,393.0,10.0
106,1682440246721,692.0,394.0,8.0
106,1682440246729,690.0,399.0,8.0
106,1682440246737,691.0,401.0,9.0
106,1682440246746,691.0,399.0,8.0
106,1682440246754,692.0,395.0,9.0
106,1682440246763,692.0,390.0,8.0
106,1682440246771,695.0,385.0,8.0
106,1682440246779,693.0,390.0,9.0
106,1682440246788,691.0,387.0,8.0
106,1682440246796,691.0,394.0,8.0
106,1682440246804,692.0,399.0,9.0
106,1682440246813,691.0,405.0,8.0
106,1682440246821,688.0,390.0,8.0
106,1682440246829,689.0,390.0,7.0
106,1682440246836,687.0,389.0,8.0
106,1682440246844,686.0,396.0,11.0
106,1682440246855,571.0,376.0,8.0
106,1682440246863,479.0,357.0,8.0
106,1682440246871,448.0,352.0,9.0
106,1682440246880,454.0,360.0,8.0
106,1682440246888,485.0,362.0,8.0
106,1682440246896,472.0,365.0,7.0
106,1682440246903,475.0,365.0,8.0
106,1682440246911,473.0,363.0,11.0
106,1682440246922,472.0,363.0,7.0
106,1682440246929,473.0,366.0,8.0
106,1682440246937,469.0,365.0,9.0
106,1682440246946,470.0,365.0,8.0
106,1682440246954,471.0,366.0,9.0
106,1682440246963,470.0,368.0,8.0
106,1682440246971,473.0,366.0,8.0
106,1682440246979,474.0,369.0,9.0
106,1682440246988,473.0,368.0,8.0
106,1682440246996,474.0,369.0,8.0
106,1682440247004,471.0,367.0,9.0
106,1682440247013,472.0,369.0,8.0
106,1682440247021,471.0,371.0,8.0
106,1682440247029,475.0,371.0,7.0
106,1682440247036,470.0,367.0,8.0
106,1682440247044,478.0,378.0,11.0
106,1682440247055,475.0,374.0,8.0
106,1682440247063,477.0,376.0,8.0
106,1682440247071,476.0,382.0,8.0
106,1682440247079,477.0,379.0,9.0
106,1682440247088,474.0,380.0,8.0
106,1682440247096,473.0,381.0,7.0
106,1682440247103,472.0,374.0,8.0
106,1682440247111,471.0,376.0,11.0
106,1682440247122,478.0,378.0,8.0
106,1682440247130,521.0,378.0,7.0
106,1682440247137,526.0,380.0,9.0
106,1682440247146,514.0,373.0,8.0
106,1682440247154,517.0,374.0,9.0
106,1682440247163,513.0,370.0,8.0
106,1682440247171,515.0,372.0,8.0
106,1682440247179,510.0,371.0,9.0
106,1682440247188,512.0,376.0,8.0
106,1682440247196,505.0,384.0,8.0
106,1682440247204,501.0,377.0,9.0
106,1682440247213,497.0,380.0,8.0
106,1682440247221,494.0,377.0,8.0
106,1682440247229,494.0,377.0,7.0
106,1682440247236,497.0,374.0,8.0
106,1682440247244,503.0,372.0,11.0
106,1682440247255,504.0,374.0,8.0
106,1682440247263,507.0,369.0,8.0
106,1682440247271,511.0,376.0,8.0
106,1682440247279,511.0,373.0,9.0
106,1682440247288,510.0,371.0,8.0
106,1682440247296,511.0,375.0,7.0
106,1682440247303,510.0,371.0,8.0
106,1682440247311,511.0,372.0,11.0
106,1682440247322,512.0,371.0,8.0
106,1682440247330,512.0,371.0,7.0
106,1682440247337,515.0,369.0,9.0
106,1682440247346,514.0,372.0,8.0
106,1682440247354,516.0,368.0,9.0
106,1682440247363,516.0,365.0,8.0
106,1682440247371,516.0,362.0,9.0
106,1682440247380,516.0,367.0,8.0
106,1682440247388,518.0,372.0,8.0
106,1682440247396,516.0,371.0,8.0
106,1682440247404,514.0,380.0,9.0
106,1682440247413,526.0,375.0,8.0
106,1682440247421,568.0,391.0,8.0
106,1682440247429,557.0,387.0,7.0
106,1682440247436,554.0,390.0,8.0
106,1682440247444,558.0,384.0,9.0
106,1682440247453,558.0,386.0,10.0
106,1682440247463,560.0,394.0,8.0
106,1682440247471,559.0,387.0,9.0
106,1682440247480,557.0,392.0,8.0
106,1682440247488,563.0,394.0,8.0
106,1682440247496,559.0,389.0,7.0
106,1682440247503,559.0,394.0,8.0
106,1682440247511,562.0,391.0,8.0
106,1682440247519,562.0,393.0,11.0
106,1682440247530,562.0,392.0,8.0
106,1682440247538,557.0,389.0,8.0
106,1682440247546,556.0,393.0,9.0
106,1682440247555,555.0,386.0,8.0
106,1682440247563,551.0,386.0,8.0
106,1682440247571,543.0,382.0,9.0
106,1682440247580,543.0,381.0,8.0
106,1682440247588,573.0,514.0,7.0
106,1682440247595,,,8.0
106,1682440247603,,,8.0
106,1682440247611,,,9.0
106,1682440247620,,,8.0
106,1682440247628,,,8.0
106,1682440247636,,,8.0
106,1682440247644,,,8.0
106,1682440247652,,,10.0
106,1682440247662,,,8.0
106,1682440247670,,,8.0
106,1682440247678,,,10.0
106,1682440247688,394.0,451.0,8.0
106,1682440247696,450.0,467.0,8.0
106,1682440247704,429.0,377.0,7.0
106,1682440247711,419.0,360.0,8.0
106,1682440247719,413.0,365.0,11.0
106,1682440247730,409.0,366.0,8.0
106,1682440247738,413.0,365.0,8.0
106,1682440247746,415.0,360.0,9.0
106,1682440247755,421.0,355.0,8.0
106,1682440247763,418.0,354.0,8.0
106,1682440247771,420.0,362.0,9.0
106,1682440247780,421.0,368.0,8.0
106,1682440247788,416.0,377.0,8.0
106,1682440247796,420.0,377.0,9.0
106,1682440247805,414.0,370.0,8.0
106,1682440247813,410.0,371.0,8.0
106,1682440247821,411.0,370.0,9.0
106,1682440247830,419.0,368.0,8.0
106,1682440247838,417.0,368.0,7.0
106,1682440247845,417.0,363.0,8.0
106,1682440247853,420.0,363.0,10.0
106,1682440247863,425.0,359.0,8.0
106,1682440247871,433.0,364.0,9.0
106,1682440247880,432.0,362.0,8.0
106,1682440247888,437.0,365.0,8.0
106,1682440247896,422.0,366.0,8.0
106,1682440247904,420.0,363.0,7.0
106,1682440247911,415.0,365.0,9.0
106,1682440247920,419.0,359.0,8.0
106,1682440247928,414.0,360.0,10.0
106,1682440247938,413.0,364.0,8.0
106,1682440247946,415.0,366.0,9.0
106,1682440247955,416.0,364.0,8.0
106,1682440247963,418.0,365.0,8.0
106,1682440247971,422.0,369.0,9.0
106,1682440247980,419.0,370.0,8.0
106,1682440247988,420.0,368.0,8.0
106,1682440247996,419.0,371.0,9.0
106,1682440248005,421.0,373.0,8.0
106,1682440248013,415.0,365.0,8.0
106,1682440248021,458.0,366.0,9.0
106,1682440248030,504.0,373.0,8.0
106,1682440248038,474.0,369.0,7.0
106,1682440248045,478.0,371.0,8.0
106,1682440248053,479.0,369.0,8.0
106,1682440248061,476.0,369.0,11.0
106,1682440248072,473.0,364.0,8.0
106,1682440248080,472.0,362.0,8.0
106,1682440248088,471.0,362.0,8.0
106,1682440248096,478.0,365.0,9.0
106,1682440248105,480.0,365.0,8.0
106,1682440248113,482.0,361.0,7.0
106,1682440248120,478.0,365.0,8.0
106,1682440248128,474.0,371.0,8.0
106,1682440248136,470.0,373.0,11.0
106,1682440248147,470.0,376.0,7.0
106,1682440248154,471.0,381.0,9.0
106,1682440248163,472.0,385.0,8.0
106,1682440248171,477.0,383.0,9.0
106,1682440248180,473.0,382.0,8.0
106,1682440248188,476.0,385.0,8.0
106,1682440248196,472.0,373.0,9.0
106,1682440248205,471.0,376.0,8.0
106,1682440248213,471.0,377.0,8.0
106,1682440248221,473.0,373.0,8.0
106,1682440248229,469.0,382.0,9.0
106,1682440248238,472.0,383.0,8.0
106,1682440248246,475.0,383.0,7.0
106,1682440248253,475.0,378.0,8.0
106,1682440248261,476.0,380.0,11.0
106,1682440248272,475.0,378.0,8.0
106,1682440248280,469.0,378.0,8.0
106,1682440248288,431.0,378.0,9.0
106,1682440248297,404.0,367.0,8.0
106,1682440248305,420.0,387.0,8.0
106,1682440248313,428.0,380.0,8.0
106,1682440248321,427.0,375.0,7.0
106,1682440248328,425.0,376.0,8.0
106,1682440248336,425.0,377.0,9.0
106,1682440248345,428.0,373.0,10.0
106,1682440248355,426.0,378.0,8.0
106,1682440248363,427.0,378.0,8.0
106,1682440248371,425.0,375.0,9.0
106,1682440248380,424.0,378.0,8.0
106,1682440248388,423.0,376.0,9.0
106,1682440248397,425.0,376.0,8.0
106,1682440248405,427.0,378.0,8.0
106,1682440248413,425.0,375.0,8.0
106,1682440248421,425.0,385.0,9.0
106,1682440248430,425.0,381.0,8.0
106,1682440248438,426.0,385.0,8.0
106,1682440248446,422.0,383.0,7.0
106,1682440248453,424.0,389.0,8.0
106,1682440248461,424.0,390.0,9.0
106,1682440248470,421.0,386.0,10.0
106,1682440248480,421.0,395.0,8.0
106,1682440248488,423.0,391.0,9.0
106,1682440248497,425.0,393.0,8.0
106,1682440248505,422.0,391.0,8.0
106,1682440248513,424.0,390.0,9.0
106,1682440248522,423.0,390.0,7.0
106,1682440248529,428.0,392.0,8.0
106,1682440248537,425.0,383.0,8.0
106,1682440248545,425.0,388.0,10.0
106,1682440248555,425.0,387.0,8.0
106,1682440248563,425.0,383.0,9.0
106,1682440248572,428.0,380.0,8.0
106,1682440248580,426.0,383.0,8.0
106,1682440248588,424.0,384.0,9.0
106,1682440248597,427.0,384.0,8.0
106,1682440248605,426.0,382.0,8.0
106,1682440248613,422.0,384.0,9.0
106,1682440248622,425.0,383.0,8.0
106,1682440248630,421.0,383.0,8.0
106,1682440248638,419.0,385.0,9.0
106,1682440248647,421.0,385.0,8.0
106,1682440248655,420.0,386.0,7.0
106,1682440248662,454.0,382.0,8.0
106,1682440248670,455.0,380.0,8.0
106,1682440248678,445.0,387.0,11.0
106,1682440248689,443.0,382.0,8.0
106,1682440248697,447.0,384.0,8.0
106,1682440248705,452.0,386.0,8.0
106,1682440248713,453.0,383.0,9.0
106,1682440248722,450.0,386.0,8.0
106,1682440248730,451.0,381.0,7.0
106,1682440248737,453.0,385.0,8.0
106,1682440248745,450.0,383.0,10.0
106,1682440248755,447.0,388.0,8.0
106,1682440248763,446.0,381.0,8.0
106,1682440248771,448.0,388.0,9.0
106,1682440248780,445.0,389.0,8.0
106,1682440248788,446.0,389.0,9.0
106,1682440248797,442.0,384.0,8.0
106,1682440248805,441.0,387.0,8.0
106,1682440248813,441.0,383.0,9.0
106,1682440248822,443.0,388.0,8.0
106,1682440248830,442.0,390.0,8.0
106,1682440248838,441.0,387.0,9.0
106,1682440248847,442.0,395.0,8.0
106,1682440248855,442.0,393.0,8.0
106,1682440248863,445.0,391.0,7.0
106,1682440248870,448.0,394.0,8.0
106,1682440248878,451.0,396.0,11.0
106,1682440248889,451.0,388.0,8.0
106,1682440248897,461.0,394.0,8.0
106,1682440248905,465.0,384.0,8.0
106,1682440248913,463.0,385.0,9.0
106,1682440248922,462.0,391.0,8.0
106,1682440248930,462.0,386.0,7.0
106,1682440248937,460.0,389.0,8.0
106,1682440248945,451.0,389.0,11.0
106,1682440248956,450.0,380.0,7.0
106,1682440248963,450.0,381.0,8.0
106,1682440248971,456.0,373.0,9.0
106,1682440248980,454.0,371.0,8.0
106,1682440248988,452.0,367.0,9.0
106,1682440248997,453.0,373.0,8.0
106,1682440249005,458.0,366.0,8.0
106,1682440249013,456.0,374.0,9.0
106,1682440249022,457.0,378.0,8.0
106,1682440249030,456.0,377.0,8.0
106,1682440249038,454.0,380.0,9.0
106,1682440249047,458.0,380.0,8.0
106,1682440249055,456.0,390.0,8.0
106,1682440249063,453.0,383.0,7.0
106,1682440249070,455.0,382.0,8.0
106,1682440249078,452.0,385.0,11.0
106,1682440249089,447.0,379.0,8.0
106,1682440249097,452.0,381.0,8.0
106,1682440249105,456.0,375.0,8.0
106,1682440249113,452.0,374.0,9.0
106,1682440249122,451.0,375.0,8.0
106,1682440249130,454.0,374.0,7.0
